,,,JALPAIGURI,26.62628045,88.73344851670664,6.9
,,,KALIMPONG,27.0702869,88.4723676,31.8
,,,MALDA,25.0057449,88.1398483,18.0
,,,NORTH DINAJPUR,25.981,88.051,0.0
,,,SOUTH DINAJPUR,25.3715,88.5565,3.8
,,,BANKURA,23.132376999999998,87.20819250835955,4.5
,,,BIRBHUM,24.06215315,87.69828228934051,0.8
,,,EAST MIDNAPORE,22.052110749999997,88.07124658150045,15.2
,,,HOOGHLY,22.90994025,88.01208246766723,6.3
,,,HOWRAH,22.5736296,88.3251045,13.0
,,,JHARGRAM,22.4538505,86.9949477,18.9
,,,KOLKATA,22.5726459,88.3638953,24.1
,,,MURSHIDABAD,24.1745993,88.2721335,0.0
,,,NADIA,23.4847374,88.55670673333935,1.9
,,,NORTH 24 PARGANAS,22.692681450000002,88.66257945063968,13.4
,,,PASCHIM BARDHAMAN,23.600297849999997,87.30413008873047,1.2
,,,PURBA BARDHAMAN,23.388408849999998,87.96067626428223,1.3
,,,PURULIA,23.2020967,86.32289877475208,5.3
,,,SOUTH 24 PARGANAS,22.1776733,88.53078530426869,12.7
,,,WEST MIDNAPORE,22.4207025,87.3269963,8.6
,,,ANGUL,20.8382426,85.0973949,14.9
,,,BALASORE,21.5006421,86.919884,21.9
,,,BARGARH,21.347763399999998,83.65768298821486,2.3
,,,BHADRAK,21.0633288,86.5053731,11.4
,,,BOLANGIR,20.7502257,83.2499464,10.1
,,,CUTTACK,20.4686,85.8792,12.2
,,,DEOGARH,24.4898318,86.6990182,5.1
,,,DHENKANAL,20.835149350000002,85.60223048169827,21.4
,,,GAJAPATI,19.1966026,84.19306336169709,35.0
,,,GANJAM,19.3883898,85.0496786,51.0
,,,JAGATSINGHPUR,20.2593872,86.1660878,8.2
,,,JAJPUR,20.8522696,86.3385714,10.3
,,,JHARSUGUDA,21.87705125,84.00905063735019,2.8
,,,KALAHANDI,19.82657565,83.04087019477804,33.2
,,,KANDHAMAL,20.13069385,84.07904760590154,28.6
,,,KENDRAPARA,20.50040085,86.43170622796478,8.1
,,,KHURDA,21.74013115,77.20039488886692,21.5
,,,KORAPUT,18.7232023,82.61005964425227,77.3
,,,MALKANGIRI,18.35835435,81.89823748747048,183.0
,,,MAYURBHANJ,21.915633800000002,86.39618239522102,26.0
,,,NAWAPARA,24.894842699999998,87.84391258263065,13.0
,,,NAYAGARH,20.1160666,85.11195643843573,20.0
,,,PURI,19.8076083,85.8252538,7.8
,,,RAYAGADA,18.965998550000002,84.19287455014992,20.1
,,,SAMBALPUR,21.4706422,83.98368580351055,3.4
,,,SONEPUR,25.7094769,85.13552177142104,6.3
,,,SUNDARGARH,22.13327195,83.97965279931319,2.4
,,,BOKARO,23.699127949999998,85.99106894165021,4.5
,,,CHATRA,24.20162495,84.87817691941733,0.3
,,,DEOGHAR,24.4766423,86.60673245386945,0.0
,,,DHANBAD,23.7952809,86.4309638,3.1
,,,DUMKA,24.2538512,87.30064714192224,
,,,GARHWA,24.15529035,83.82522584408349,0.8
,,,GIRIDIH,24.1608897,86.25113503301655,1.1
,,,GODDA,24.74334305,87.2928506179686,0.0
,,,GUMLA,23.0916741,84.5738480719802,0.3
,,,HAZARIBAG,23.9924352,85.3616252,1.5
,,,JAMTARA,23.9630448,86.8027604,0.0
,,,KHUNTI,23.10018105,85.3454593617985,3.4
,,,KODERMA,24.4931239,85.55608107203881,0.0
,,,LATEHAR,23.6880057,84.49695511086065,0.0
,,,LOHARDAGA,23.46920055,84.73568423071751,0.3
,,,PAKUR,24.53259085,87.59323197586771,0.0
,,,PALAMU,24.22129825,84.17255645743987,1.5
,,,RAMGARH,25.30401285,83.68084424934261,1.7
,,,RANCHI,23.3700501,85.3250387,0.1
,,,SAHIBGANJ,25.244263,87.6348084,1.9
,,,SERAIKELA-KHARSAWAN,22.8232012,85.91973201600408,7.3
,,,SIMDEGA,22.6664325,84.5502679119221,1.7
,,,ARARIA,26.26510125,87.36994367279917,0.0
,,,ARWAL,25.18128315,84.65966477186029,0.9
,,,AURANGABAD,24.75,84.5,0.9
,,,BANKA,43.1278266,-1.3728388,0.0
,,,BEGUSARAI,25.5125411,86.08833919362361,1.9
,,,BHABUA,25.07634815,83.63359775892343,0.8
,,,BHAGALPUR,25.286135350000002,87.13042293057262,0.8
,,,BHOJPUR,25.25,84.25,0.6
,,,BUXAR,25.5716195,83.9729568,0.0
,,,DARBHANGA,26.082989949999998,86.03249509324232,0.3
,,,EAST CHAMPARAN,26.639326099999998,84.89901361577535,2.5
,,,GAYA,24.7964355,85.0079563,1.2
,,,GOPALGANJ,26.42111655,84.37391327996377,1.6
,,,JAHANABAD,25.2133,84.9853,2.5
,,,JAMUI,24.9669183,86.17404181759059,0.0
,,,KATIHAR,25.5586421,87.64571962485962,3.2
,,,KHAGARIA,25.4930513,86.69822644137813,10.7
,,,KISHANGANJ,26.29841435,87.94667148301295,0.3
,,,LAKHISARAI,25.1677639,86.0593915399368,0.0
,,,MADHEPURA,25.9259562,86.82042961035677,0.0
,,,MADHUBANI,26.3503076,86.22964236520482,1.0
,,,MONGHYR,25.3773519,86.4731039,0.1
,,,MUZAFFARPUR,26.1482548,85.3316096785584,0.0
,,,NALANDA,25.1364914,85.44365464855682,1.6
,,,NAWADA,24.817324900000003,85.51790846584018,1.2
,,,PATNA,25.6093239,85.1235252,0.0
,,,PURNEA,25.7773601,87.4731227,2.4
,,,ROHTAS,24.93941425,84.01970311897313,0.7
,,,SAHARSA,25.83307565,86.61437508111757,0.0
,,,SAMASTIPUR,25.77478845,85.867231389952,0.2
,,,SARAN,25.9214451,84.77597313027485,3.4
,,,SHEIKHPURA,25.1250741,85.81607708105014,0.2
,,,SHEOHAR,26.49342335,85.27175608137802,0.0
,,,SITAMARHI,26.5942841,85.500428,0.0
,,,SIWAN,26.131008,84.39107448141786,15.6
,,,SUPAUL,26.2768089,86.79596143977405,0.0
,,,VAISHALI,25.954423650000003,85.14486678662564,0.4
,,,WEST CHAMPARAN,27.0518367,84.33512093905162,0.2
,,,AMBEDKAR NAGAR,26.40459405,82.60651543340809,0.0
,,,AMETHI,26.346274049999998,81.62520390649198,0.0
,,,AYODHYA,26.6382763,82.05850340767219,0.0
,,,AZAMGARH,26.023639000000003,83.02931045602446,0.0
,,,BAHRAICH,27.734382250000003,81.47653998303304,2.5
,,,BALLIA,25.87495945,84.12103292973015,9.5
,,,BALRAMPUR,27.4476988,82.39562446515757,0.0
,,,BANDA,47.1220366,17.7795783,15.4
,,,BARABANKI,26.942140600000002,81.38560869842297,0.0
,,,BASTI,27.25,83.0,8.1
,,,BHADOHI,25.424304,82.4883922872558,
